Row ID,Order ID,Order Date,Year,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Sales Amount,Quantity,Discount,Profit,SalesPerson
163,CA-2016-154508,16-11-2020,2020,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,28.4,5,0,13.348,SP_66
164,CA-2016-113817,07-11-2020,2020,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,27.68,2,0.2,9.688,SP_70
165,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,9.936,3,0.2,2.7324,SP_16
166,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,8159.952,8,0.4,-1359.992,SP_286
167,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,275.928,3,0.2,-58.6347,SP_291
168,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,1740.06,9,0.3,-24.858,SP_32
169,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,32.064,6,0.2,6.8136,SP_368
170,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,177.98,5,0.8,-453.849,SP_193
171,CA-2014-139892,08-09-2018,2018,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,143.976,3,0.2,8.9985,SP_340
172,CA-2014-118962,05-08-2018,2018,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,20.94,3,0,9.8418,SP_238
173,CA-2014-118962,05-08-2018,2018,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,110.96,2,0,53.2608,SP_443
174,CA-2014-118962,05-08-2018,2018,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,340.144,7,0.2,21.259,SP_470
175,US-2014-100853,14-09-2018,2018,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,52.448,2,0.8,-131.12,SP_368
176,US-2014-100853,14-09-2018,2018,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,20.16,4,0.2,6.552,SP_148
177,US-2017-152366,21-04-2021,2021,Second Class,SJ-20500,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,97.264,4,0.8,-243.16,SP_115
178,US-2015-101511,21-11-2019,2019,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,396.802,7,0.3,-11.3372,SP_256
179,US-2015-101511,21-11-2019,2019,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,15.88,5,0.2,-3.7715,SP_262
180,CA-2015-137225,15-12-2019,2019,Standard Class,JK-15640,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,3.28,1,0,1.4104,SP_44
181,CA-2014-166191,05-12-2018,2018,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,24.816,2,0.2,1.8612,SP_110
182,CA-2014-166191,05-12-2018,2018,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,408.744,7,0.2,76.6395,SP_19
183,CA-2014-158274,19-11-2018,2018,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,503.96,4,0,131.0296,SP_290
184,CA-2014-158274,19-11-2018,2018,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,149.95,5,0,41.986,SP_358
185,CA-2014-158274,19-11-2018,2018,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,29,2,0,7.25,SP_259
186,CA-2016-105018,28-11-2020,2020,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,7.16,2,0,3.4368,SP_259
187,CA-2014-123260,26-08-2018,2018,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,176.8,8,0,22.984,SP_129
188,CA-2016-157000,16-07-2020,2020,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,37.224,3,0.2,3.7224,SP_279
189,CA-2016-157000,16-07-2020,2020,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,20.016,3,0.2,6.255,SP_396
190,CA-2015-102281,12-10-2019,2019,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,899.136,4,0.2,112.392,SP_177
191,CA-2015-102281,12-10-2019,2019,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,71.76,6,0,20.0928,SP_248
192,CA-2015-102281,12-10-2019,2019,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,51.84,8,0,24.8832,SP_301
193,CA-2015-102281,12-10-2019,2019,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,626.352,3,0.2,46.9764,SP_463
194,CA-2015-102281,12-10-2019,2019,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,19.9,5,0,6.567,SP_3
195,CA-2015-131457,31-10-2019,2019,Standard Class,MZ-17515,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,14.28,7,0,6.7116,SP_340
196,CA-2014-140004,21-03-2018,2018,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,7.408,2,0.2,1.2038,SP_395
197,CA-2014-140004,21-03-2018,2018,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,6.048,3,0.2,1.5876,SP_213
198,CA-2017-107720,06-11-2021,2021,Standard Class,VM-21685,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,46.26,3,0,12.0276,SP_363
199,US-2017-124303,06-07-2021,2021,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,2.946,2,0.7,-2.2586,SP_302
200,US-2017-124303,06-07-2021,2021,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,16.056,3,0.2,5.8203,SP_385
201,CA-2017-105074,24-06-2021,2021,Standard Class,MB-17305,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,21.744,3,0.2,6.795,SP_161
202,CA-2014-133690,03-08-2018,2018,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,218.75,2,0.5,-161.875,SP_462
203,CA-2014-133690,03-08-2018,2018,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,2.6,1,0.2,0.2925,SP_382
204,US-2017-116701,17-12-2021,2021,Second Class,LC-17140,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,66.284,2,0.8,-178.9668,SP_169
205,CA-2017-126382,03-06-2021,2021,Standard Class,HK-14890,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,35.168,7,0.2,9.6712,SP_229
206,CA-2017-108329,09-12-2021,2021,Standard Class,LE-16810,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,444.768,4,0.2,44.4768,SP_158
207,CA-2017-135860,01-12-2021,2021,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,83.92,4,0,5.8744,SP_137
208,CA-2017-135860,01-12-2021,2021,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,131.98,2,0,35.6346,SP_297
209,CA-2017-135860,01-12-2021,2021,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,15.92,4,0,7.4824,SP_113
210,CA-2017-135860,01-12-2021,2021,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,52.29,9,0,16.2099,SP_302
211,CA-2017-135860,01-12-2021,2021,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,91.99,1,0,3.6796,SP_428
212,CA-2015-101007,09-02-2019,2019,Second Class,MS-17980,Corporate,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,20.8,2,0.2,6.5,SP_352
213,CA-2015-146262,02-01-2019,2019,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,23.68,2,0.2,8.88,SP_88
214,CA-2015-146262,02-01-2019,2019,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,452.45,5,0.5,-244.323,SP_475
215,CA-2015-146262,02-01-2019,2019,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,62.982,3,0.4,-14.6958,SP_286
216,CA-2015-146262,02-01-2019,2019,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,1188,9,0.7,-950.4,SP_4
217,CA-2015-146262,02-01-2019,2019,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,89.584,2,0.2,4.4792,SP_19
218,CA-2016-130162,28-10-2020,2020,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,93.06,6,0,26.0568,SP_124
219,CA-2016-130162,28-10-2020,2020,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10002563,302.376,3,0.2,22.6782,SP_132
220,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,5.584,2,0.2,1.8148,SP_156
221,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,22.704,6,0.2,8.2302,SP_242
222,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,19.776,4,0.7,-13.8432,SP_101
223,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,72.704,4,0.2,19.0848,SP_395
224,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,479.988,4,0.7,-383.9904,SP_56
225,CA-2015-169397,24-12-2019,2019,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,27.168,2,0.2,2.7168,SP_107
226,CA-2015-163055,09-08-2019,2019,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,2.2,1,0,0.968,SP_141
227,CA-2015-163055,09-08-2019,2019,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,622.45,5,0,136.939,SP_352
228,CA-2015-163055,09-08-2019,2019,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,21.98,1,0,0.2198,SP_9
229,US-2015-145436,28-02-2019,2019,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,161.568,2,0.2,-28.2744,SP_117
230,US-2015-145436,28-02-2019,2019,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,389.696,8,0.2,43.8408,SP_390
231,US-2014-156216,13-09-2018,2018,Standard Class,EA-14035,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,18.648,7,0.7,-12.432,SP_59
232,US-2017-100930,07-04-2021,2021,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,233.86,2,0.45,-102.048,SP_17
233,US-2017-100930,07-04-2021,2021,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,620.6145,3,0.45,-248.2458,SP_199
234,US-2017-100930,07-04-2021,2021,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,5.328,2,0.7,-3.552,SP_317
235,US-2017-100930,07-04-2021,2021,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-FU-10004017,258.072,3,0.2,0,SP_35
236,US-2017-100930,07-04-2021,2021,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,617.976,3,0.2,-7.7247,SP_378
237,CA-2017-160514,12-11-2021,2021,Standard Class,DB-13120,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,10.56,2,0,4.752,SP_199
238,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,25.92,5,0.2,9.396,SP_370
239,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,419.68,5,0.6,-356.728,SP_380
240,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,11.688,3,0.6,-4.6752,SP_337
241,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,31.984,2,0.2,11.1944,SP_301
242,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,177.225,5,0.5,-120.513,SP_195
243,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,4.044,3,0.6,-2.8308,SP_118
244,CA-2016-157749,04-06-2020,2020,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,7.408,2,0.2,1.2038,SP_432
245,CA-2014-131926,01-06-2018,2018,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,2001.86,7,0,580.5394,SP_131
246,CA-2014-131926,01-06-2018,2018,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,166.72,2,0,41.68,SP_53
247,CA-2014-131926,01-06-2018,2018,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,47.88,6,0,23.94,SP_30
248,CA-2014-131926,01-06-2018,2018,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,1503.25,5,0,496.0725,SP_100
249,CA-2014-131926,01-06-2018,2018,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,25.92,4,0,12.4416,SP_381
250,CA-2016-154739,10-12-2020,2020,Second Class,LH-17155,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,321.568,2,0.2,28.1372,SP_472
251,CA-2016-145625,11-09-2020,2020,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,7.61,1,0,3.5767,SP_19
252,CA-2016-145625,11-09-2020,2020,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,3347.37,13,0,636.0003,SP_111
253,CA-2016-146941,10-12-2020,2020,First Class,DL-13315,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,80.58,6,0,22.5624,SP_406
254,CA-2016-146941,10-12-2020,2020,First Class,DL-13315,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,361.92,4,0,162.864,SP_72
255,US-2015-159982,28-11-2019,2019,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,12.132,9,0.6,-8.4924,SP_267
256,US-2015-159982,28-11-2019,2019,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,82.368,2,0.2,-19.5624,SP_68
257,US-2015-159982,28-11-2019,2019,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10001590,53.92,5,0.2,4.044,SP_9
258,US-2015-159982,28-11-2019,2019,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,647.904,6,0.2,56.6916,SP_44
259,CA-2017-163139,01-12-2021,2021,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,20.37,3,0,6.9258,SP_392
260,CA-2017-163139,01-12-2021,2021,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,221.55,3,0,6.6465,SP_282
261,CA-2017-163139,01-12-2021,2021,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,17.52,5,0.2,6.132,SP_85
262,US-2017-155299,08-06-2021,2021,Standard Class,Dl-13600,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,1.624,2,0.8,-4.466,SP_448
263,US-2014-106992,19-09-2018,2018,Second Class,SB-20290,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,3059.982,3,0.4,-509.997,SP_56
264,US-2014-106992,19-09-2018,2018,Second Class,SB-20290,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,2519.958,7,0.4,-251.9958,SP_354
265,CA-2016-125318,06-06-2020,2020,Standard Class,RC-19825,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,328.224,4,0.2,28.7196,SP_47
266,CA-2015-155040,10-11-2019,2019,Standard Class,AH-10210,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,79.9,2,0,35.156,SP_175
267,CA-2017-136826,16-06-2021,2021,Standard Class,CB-12535,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,14.016,3,0.2,4.7304,SP_457
268,CA-2016-111010,22-01-2020,2020,Standard Class,PG-18895,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,7.56,6,0,0.3024,SP_252
269,US-2017-145366,09-12-2021,2021,Standard Class,CA-12310,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,37.208,1,0.2,-7.4416,SP_10
270,US-2017-145366,09-12-2021,2021,Standard Class,CA-12310,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,57.576,3,0.2,21.591,SP_282
271,CA-2017-163979,28-12-2021,2021,Second Class,KH-16690,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,725.84,4,0,210.4936,SP_156
272,CA-2015-155334,30-07-2019,2019,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,209.93,7,0,92.3692,SP_57
273,CA-2015-155334,30-07-2019,2019,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,5.28,3,0,2.3232,SP_447
274,CA-2015-155334,30-07-2019,2019,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,10.92,3,0.2,4.095,SP_80
275,CA-2017-118136,16-09-2021,2021,First Class,BB-10990,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,8.82,2,0,4.0572,SP_252
276,CA-2017-118136,16-09-2021,2021,First Class,BB-10990,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,5.98,1,0,1.5548,SP_218
277,CA-2017-132976,13-10-2021,2021,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,11.648,2,0.2,4.0768,SP_439
278,CA-2017-132976,13-10-2021,2021,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,18.176,4,0.2,5.9072,SP_365
279,CA-2017-132976,13-10-2021,2021,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,59.712,6,0.2,5.9712,SP_435
280,CA-2017-132976,13-10-2021,2021,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,24.84,3,0.2,8.694,SP_57
281,US-2015-161991,26-09-2019,2019,Second Class,SC-20725,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,2.08,5,0.8,-3.432,SP_108
282,US-2015-161991,26-09-2019,2019,Second Class,SC-20725,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,1114.4,7,0.2,376.11,SP_209
283,CA-2015-130890,02-11-2019,2019,Standard Class,JO-15280,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,1038.84,5,0.2,51.942,SP_159
284,CA-2015-130883,26-09-2019,2019,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,141.76,5,0.2,47.844,SP_231
285,CA-2015-130883,26-09-2019,2019,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,239.8,5,0.2,47.96,SP_382
286,CA-2015-130883,26-09-2019,2019,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,31.104,6,0.2,10.8864,SP_29
287,CA-2016-112697,18-12-2020,2020,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,254.058,7,0.7,-169.372,SP_358
288,CA-2016-112697,18-12-2020,2020,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,194.528,2,0.2,24.316,SP_86
289,CA-2016-112697,18-12-2020,2020,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,961.48,5,0.2,-204.3145,SP_214
290,CA-2016-110772,20-11-2020,2020,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,19.096,7,0.2,6.6836,SP_299
291,CA-2016-110772,20-11-2020,2020,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,18.496,8,0.2,6.2424,SP_306
